datetime,Q,SC
6/1/2018 20:00:00,79.4,38
6/1/2018 20:15:00,76.6,38
6/1/2018 20:30:00,80.8,37
6/1/2018 20:45:00,79.4,37
6/1/2018 21:00:00,75.3,37
6/1/2018 21:15:00,78,37
6/1/2018 21:30:00,73.9,37
6/1/2018 21:45:00,76.6,37
6/1/2018 22:00:00,78,37
6/1/2018 22:15:00,75.3,37
6/1/2018 22:30:00,75.3,37
6/1/2018 22:45:00,73.9,37
6/1/2018 23:00:00,72.6,37
6/1/2018 23:15:00,72.6,37
6/1/2018 23:30:00,72.6,36
6/1/2018 23:45:00,68.7,37
6/2/2018 00:00:00,71.3,36
6/2/2018 00:15:00,68.7,37
6/2/2018 00:30:00,64.9,37
6/2/2018 00:45:00,64.9,37
6/2/2018 01:00:00,66.1,37
6/2/2018 01:15:00,64.9,37
6/2/2018 01:30:00,64.9,37
6/2/2018 01:45:00,60.1,37
6/2/2018 02:00:00,62.5,37
6/2/2018 02:15:00,58.9,37
6/2/2018 02:30:00,61.3,37
6/2/2018 02:45:00,60.1,37
6/2/2018 03:00:00,60.1,37
6/2/2018 03:15:00,58.9,37
6/2/2018 03:30:00,58,37
6/2/2018 03:45:00,58,37
6/2/2018 04:00:00,57.1,37
6/2/2018 04:15:00,58,37
6/2/2018 04:30:00,57.1,37
6/2/2018 04:45:00,57.1,37
6/2/2018 05:00:00,55.3,37
6/2/2018 05:15:00,56.2,37
6/2/2018 05:30:00,54.4,37
6/2/2018 05:45:00,54.4,37
6/2/2018 06:00:00,54.4,37
6/2/2018 06:15:00,52.6,37
6/2/2018 06:30:00,52.6,38
6/2/2018 06:45:00,53.5,38
6/2/2018 07:00:00,50.9,38
6/2/2018 07:15:00,53.5,38
6/2/2018 07:30:00,51.8,38
6/2/2018 07:45:00,52.6,38
6/2/2018 08:00:00,52.6,38
6/2/2018 08:15:00,50.9,38
6/2/2018 08:30:00,50.1,38
6/2/2018 08:45:00,50.1,38
6/2/2018 09:00:00,50.9,38
6/2/2018 09:15:00,49.2,38
6/2/2018 09:30:00,51.8,38
6/2/2018 09:45:00,50.1,38
6/2/2018 10:00:00,51.8,38
6/2/2018 10:15:00,50,38
6/2/2018 10:30:00,50.9,38
6/2/2018 10:45:00,50,38
6/2/2018 11:00:00,51.8,38
6/2/2018 11:15:00,50.9,38
6/2/2018 11:30:00,52.6,38
6/2/2018 11:45:00,54.4,38
6/2/2018 12:00:00,54.4,37
6/2/2018 12:15:00,55.3,37
6/2/2018 12:30:00,55.3,37
6/2/2018 12:45:00,56.1,37
6/2/2018 13:00:00,57,37
6/2/2018 13:15:00,61.2,37
6/2/2018 13:30:00,62.4,37
6/2/2018 13:45:00,63.6,37
6/2/2018 14:00:00,66.1,37
6/2/2018 14:15:00,69.9,36
6/2/2018 14:30:00,72.5,36
6/2/2018 14:45:00,73.9,36
6/2/2018 15:00:00,75.2,36
6/2/2018 15:15:00,79.4,36
6/2/2018 15:30:00,82.2,36
6/2/2018 15:45:00,89.6,36
6/2/2018 16:00:00,89.6,35
6/2/2018 16:15:00,92.7,35
6/2/2018 16:30:00,95.8,35
6/2/2018 16:45:00,101,35
6/2/2018 17:00:00,102,35
6/2/2018 17:15:00,104,35
6/2/2018 17:30:00,106,34
6/2/2018 17:45:00,106,34
6/2/2018 18:00:00,109,34
6/2/2018 18:15:00,116,34
6/2/2018 18:30:00,114,34
6/2/2018 18:45:00,114,34
6/2/2018 19:00:00,116,33
6/2/2018 19:15:00,116,34
6/2/2018 19:30:00,116,33
6/2/2018 19:45:00,120,33
6/2/2018 20:00:00,114,33
6/2/2018 20:15:00,123,33
6/2/2018 20:30:00,120,33
6/2/2018 20:45:00,107,33
6/2/2018 21:00:00,113,33
6/2/2018 21:15:00,83.6,32
6/2/2018 21:30:00,123,33
6/2/2018 21:45:00,113,33
6/2/2018 22:00:00,118,33
6/2/2018 22:15:00,114,33
6/2/2018 22:30:00,116,33
6/2/2018 22:45:00,107,33
6/2/2018 23:00:00,116,33
6/2/2018 23:15:00,111,33
6/2/2018 23:30:00,111,33
6/2/2018 23:45:00,102,33
6/3/2018 00:00:00,104,33
6/3/2018 00:15:00,102,33
6/3/2018 00:30:00,104,33
6/3/2018 00:45:00,104,33
6/3/2018 01:00:00,101,33
6/3/2018 01:15:00,97.4,33
6/3/2018 01:30:00,97.4,34
6/3/2018 01:45:00,94.2,34
6/3/2018 02:00:00,95.8,34
6/3/2018 02:15:00,92.6,33
6/3/2018 02:30:00,89.6,33
6/3/2018 02:45:00,88.1,34
6/3/2018 03:00:00,91.1,34
6/3/2018 03:15:00,86.6,34
6/3/2018 03:30:00,83.6,34
6/3/2018 03:45:00,85.1,34
6/3/2018 04:00:00,85.1,34
6/3/2018 04:15:00,80.7,34
6/3/2018 04:30:00,79.3,34
6/3/2018 04:45:00,76.5,34
6/3/2018 05:00:00,75.2,34
6/3/2018 05:15:00,77.9,34
6/3/2018 05:30:00,75.2,34
6/3/2018 05:45:00,75.2,34
6/3/2018 06:00:00,73.8,34
6/3/2018 06:15:00,72.5,34
6/3/2018 06:30:00,71.2,34
6/3/2018 06:45:00,68.6,34
6/3/2018 07:00:00,71.2,35
6/3/2018 07:15:00,68.6,35
6/3/2018 07:30:00,67.3,35
6/3/2018 07:45:00,68.6,35
6/3/2018 08:00:00,67.3,35
6/3/2018 08:15:00,63.6,35
6/3/2018 08:30:00,66.1,35
6/3/2018 08:45:00,66.1,35
6/3/2018 09:00:00,63.6,35
6/3/2018 09:15:00,63.6,35
6/3/2018 09:30:00,62.4,35
6/3/2018 09:45:00,63.6,35
6/3/2018 10:00:00,61.2,35
6/3/2018 10:15:00,62.4,35
6/3/2018 10:30:00,61.2,35
6/3/2018 10:45:00,61.2,35
6/3/2018 11:00:00,60,35
6/3/2018 11:15:00,60,36
6/3/2018 11:30:00,61.2,36
6/3/2018 11:45:00,60,36
6/3/2018 12:00:00,60,35
6/3/2018 12:15:00,60,36
6/3/2018 12:30:00,61.2,36
6/3/2018 12:45:00,62.4,36
6/3/2018 13:00:00,63.6,36
6/3/2018 13:15:00,63.6,35
6/3/2018 13:30:00,66.1,35
6/3/2018 13:45:00,64.8,35
6/3/2018 14:00:00,71.2,35
6/3/2018 14:15:00,72.5,35
6/3/2018 14:30:00,73.8,35
6/3/2018 14:45:00,72.5,35
6/3/2018 15:00:00,77.9,35
6/3/2018 15:15:00,80.7,35
6/3/2018 15:30:00,80.7,35
6/3/2018 15:45:00,85,35
6/3/2018 16:00:00,89.5,35
6/3/2018 16:15:00,89.5,34
6/3/2018 16:30:00,94.2,34
6/3/2018 16:45:00,99,34
6/3/2018 17:00:00,97.3,34
6/3/2018 17:15:00,95.7,34
6/3/2018 17:30:00,101,34
6/3/2018 17:45:00,98.9,34
6/3/2018 18:00:00,107,34
6/3/2018 18:15:00,98.9,33
6/3/2018 18:30:00,101,33
6/3/2018 18:45:00,107,33
6/3/2018 19:00:00,104,33
6/3/2018 19:15:00,111,33
6/3/2018 19:30:00,114,33
6/3/2018 19:45:00,112,33
6/3/2018 20:00:00,111,33
6/3/2018 20:15:00,116,33
6/3/2018 20:30:00,114,33
6/3/2018 20:45:00,111,33
6/3/2018 21:00:00,118,32
6/3/2018 21:15:00,114,32
6/3/2018 21:30:00,114,32
6/3/2018 21:45:00,114,32
6/3/2018 22:00:00,112,32
6/3/2018 22:15:00,111,32
6/3/2018 22:30:00,112,32
6/3/2018 22:45:00,106,32
6/3/2018 23:00:00,104,33
6/3/2018 23:15:00,109,32
6/3/2018 23:30:00,104,32
6/3/2018 23:45:00,101,32
6/4/2018 00:00:00,97.3,32
6/4/2018 00:15:00,102,32
6/4/2018 00:30:00,95.7,32
6/4/2018 00:45:00,98.9,32
6/4/2018 01:00:00,95.7,33
6/4/2018 01:15:00,94.1,33
6/4/2018 01:30:00,94.1,33
6/4/2018 01:45:00,89.5,33
6/4/2018 02:00:00,92.6,33
6/4/2018 02:15:00,91,33
6/4/2018 02:30:00,85,33
6/4/2018 02:45:00,88,33
6/4/2018 03:00:00,86.5,33
6/4/2018 03:15:00,86.5,33
6/4/2018 03:30:00,82.1,33
6/4/2018 03:45:00,82.1,33
6/4/2018 04:00:00,80.7,33
6/4/2018 04:15:00,80.7,33
6/4/2018 04:30:00,77.9,33
6/4/2018 04:45:00,75.1,33
6/4/2018 05:00:00,79.3,33
6/4/2018 05:15:00,75.1,33
6/4/2018 05:30:00,75.1,33
6/4/2018 05:45:00,76.5,33
6/4/2018 06:00:00,73.8,33
6/4/2018 06:15:00,72.4,33
6/4/2018 06:30:00,73.8,34
6/4/2018 06:45:00,67.3,34
6/4/2018 07:00:00,68.5,34
6/4/2018 07:15:00,69.8,34
6/4/2018 07:30:00,67.3,34
6/4/2018 07:45:00,68.5,34
6/4/2018 08:00:00,67.3,34
6/4/2018 08:15:00,66,34
6/4/2018 08:30:00,64.8,34
6/4/2018 08:45:00,64.8,34
6/4/2018 09:00:00,62.3,34
6/4/2018 09:15:00,64.8,34
6/4/2018 09:30:00,64.8,34
6/4/2018 09:45:00,64.8,35
6/4/2018 10:00:00,63.5,35
6/4/2018 10:15:00,62.3,35
6/4/2018 10:30:00,62.3,35
6/4/2018 10:45:00,63.5,35
6/4/2018 11:00:00,61.1,35
6/4/2018 11:15:00,63.5,35
6/4/2018 11:30:00,62.3,35
6/4/2018 11:45:00,61.1,35
6/4/2018 12:00:00,61.1,35
6/4/2018 12:15:00,61.1,35
6/4/2018 12:30:00,61.1,35
6/4/2018 12:45:00,61.1,35
6/4/2018 13:00:00,58.8,35
6/4/2018 13:15:00,62.3,35
6/4/2018 13:30:00,61.1,35
6/4/2018 13:45:00,61.1,35
6/4/2018 14:00:00,61.1,35
6/4/2018 14:15:00,60,35
6/4/2018 14:30:00,61.1,35
6/4/2018 14:45:00,62.3,35
6/4/2018 15:00:00,61.1,35
6/4/2018 15:15:00,61.1,35
6/4/2018 15:30:00,62.3,35
6/4/2018 15:45:00,64.8,36
6/4/2018 16:00:00,63.5,36
6/4/2018 16:15:00,64.8,36
6/4/2018 16:30:00,64.8,36
6/4/2018 16:45:00,66,36
6/4/2018 17:00:00,67.2,36
6/4/2018 17:15:00,68.5,36
6/4/2018 17:30:00,68.5,36
6/4/2018 17:45:00,73.7,36
6/4/2018 18:00:00,73.7,36
6/4/2018 18:15:00,73.7,36
6/4/2018 18:30:00,75.1,36
6/4/2018 18:45:00,79.2,36
6/4/2018 19:00:00,77.8,36
6/4/2018 19:15:00,85,36
6/4/2018 19:30:00,83.5,35
6/4/2018 19:45:00,86.4,35
6/4/2018 20:00:00,86.4,35
6/4/2018 20:15:00,85,35
6/4/2018 20:30:00,89.4,35
6/4/2018 20:45:00,86.4,35
6/4/2018 21:00:00,87.9,35
6/4/2018 21:15:00,86.4,35
6/4/2018 21:30:00,83.5,35
6/4/2018 21:45:00,89.4,35
6/4/2018 22:00:00,89.4,35
6/4/2018 22:15:00,86.4,35
6/4/2018 22:30:00,86.4,35
6/4/2018 22:45:00,85,35
6/4/2018 23:00:00,86.4,35
6/4/2018 23:15:00,87.9,35
6/4/2018 23:30:00,87.9,35
6/4/2018 23:45:00,89.4,35
6/5/2018 00:00:00,83.5,35
6/5/2018 00:15:00,83.5,35
6/5/2018 00:30:00,86.4,35
6/5/2018 00:45:00,84.9,35
6/5/2018 01:00:00,82,35
6/5/2018 01:15:00,80.6,35
6/5/2018 01:30:00,83.5,36
6/5/2018 01:45:00,80.6,36
6/5/2018 02:00:00,79.2,36
6/5/2018 02:15:00,79.2,36
6/5/2018 02:30:00,77.8,36
6/5/2018 02:45:00,77.8,36
6/5/2018 03:00:00,76.4,36
6/5/2018 03:15:00,75.1,36
6/5/2018 03:30:00,80.6,36
6/5/2018 03:45:00,75.1,36
6/5/2018 04:00:00,75.1,36
6/5/2018 04:15:00,75.1,36
6/5/2018 04:30:00,73.7,36
6/5/2018 04:45:00,72.4,36
6/5/2018 05:00:00,71.1,36
6/5/2018 05:15:00,72.4,36
6/5/2018 05:30:00,71.1,37
6/5/2018 05:45:00,71.1,37
6/5/2018 06:00:00,72.4,37
6/5/2018 06:15:00,72.4,37
6/5/2018 06:30:00,71.1,37
6/5/2018 06:45:00,71.1,37
6/5/2018 07:00:00,69.8,37
6/5/2018 07:15:00,68.5,37
6/5/2018 07:30:00,67.2,37
6/5/2018 07:45:00,68.5,37
6/5/2018 08:00:00,72.4,37
6/5/2018 08:15:00,71.1,37
6/5/2018 08:30:00,68.5,37
6/5/2018 08:45:00,69.8,37
6/5/2018 09:00:00,69.8,37
6/5/2018 09:15:00,69.8,37
6/5/2018 09:30:00,67.2,37
6/5/2018 09:45:00,65.9,37
6/5/2018 10:00:00,67.2,37
6/5/2018 10:15:00,68.5,37
6/5/2018 10:30:00,67.2,37
6/5/2018 10:45:00,67.2,37
6/5/2018 11:00:00,65.9,37
6/5/2018 11:15:00,64.7,37
6/5/2018 11:30:00,65.9,37
6/5/2018 11:45:00,68.5,38
6/5/2018 12:00:00,68.5,38
6/5/2018 12:15:00,67.2,38
6/5/2018 12:30:00,67.2,38
6/5/2018 12:45:00,65.9,38
6/5/2018 13:00:00,68.5,38
6/5/2018 13:15:00,69.7,38
6/5/2018 13:30:00,67.2,38
6/5/2018 13:45:00,67.2,38
6/5/2018 14:00:00,69.7,38
6/5/2018 14:15:00,68.5,38
6/5/2018 14:30:00,69.7,38
6/5/2018 14:45:00,69.7,38
6/5/2018 15:00:00,73.7,38
6/5/2018 15:15:00,76.4,38
6/5/2018 15:30:00,76.4,38
6/5/2018 15:45:00,79.2,38
6/5/2018 16:00:00,80.6,38
6/5/2018 16:15:00,79.2,38
6/5/2018 16:30:00,75,38
6/5/2018 16:45:00,62.3,37
6/5/2018 17:00:00,86.4,38
6/5/2018 17:15:00,86.4,38
6/5/2018 17:30:00,86.4,38
6/5/2018 17:45:00,89.4,38
6/5/2018 18:00:00,89.4,38
6/5/2018 18:15:00,87.9,37
6/5/2018 18:30:00,87.9,37
6/5/2018 18:45:00,87.9,37
6/5/2018 19:00:00,89.4,37
6/5/2018 19:15:00,90.9,37
6/5/2018 19:30:00,90.9,37
6/5/2018 19:45:00,89.4,37
6/5/2018 20:00:00,87.9,37
6/5/2018 20:15:00,89.4,37
6/5/2018 20:30:00,87.9,37
6/5/2018 20:45:00,89.4,37
6/5/2018 21:00:00,86.4,37
6/5/2018 21:15:00,89.4,37
6/5/2018 21:30:00,84.9,37
6/5/2018 21:45:00,90.9,37
6/5/2018 22:00:00,84.9,37
6/5/2018 22:15:00,83.4,37
6/5/2018 22:30:00,84.9,37
6/5/2018 22:45:00,83.4,37
6/5/2018 23:00:00,86.4,37
6/5/2018 23:15:00,84.9,37
6/5/2018 23:30:00,82,37
6/5/2018 23:45:00,82,37
6/6/2018 00:00:00,79.1,37
6/6/2018 00:15:00,82,37
6/6/2018 00:30:00,79.1,38
6/6/2018 00:45:00,79.1,38
6/6/2018 01:00:00,79.1,38
6/6/2018 01:15:00,82,38
6/6/2018 01:30:00,75,38
6/6/2018 01:45:00,76.4,38
6/6/2018 02:00:00,73.7,38
6/6/2018 02:15:00,75,38
6/6/2018 02:30:00,75,38
6/6/2018 02:45:00,75,38
6/6/2018 03:00:00,72.3,38
6/6/2018 03:15:00,71,38
6/6/2018 03:30:00,69.7,38
6/6/2018 03:45:00,72.3,38
6/6/2018 04:00:00,68.4,38
6/6/2018 04:15:00,69.7,38
6/6/2018 04:30:00,68.4,38
6/6/2018 04:45:00,67.2,38
6/6/2018 05:00:00,67.2,39
6/6/2018 05:15:00,67.2,39
6/6/2018 05:30:00,67.2,39
6/6/2018 05:45:00,67.2,39
6/6/2018 06:00:00,65.9,39
6/6/2018 06:15:00,65.9,39
6/6/2018 06:30:00,64.7,39
6/6/2018 06:45:00,65.9,39
6/6/2018 07:00:00,63.4,39
6/6/2018 07:15:00,62.2,39
6/6/2018 07:30:00,61,39
6/6/2018 07:45:00,62.2,39
6/6/2018 08:00:00,61,40
6/6/2018 08:15:00,59.9,40
6/6/2018 08:30:00,61,40
6/6/2018 08:45:00,59.9,40
6/6/2018 09:00:00,59.9,40
6/6/2018 09:15:00,61,40
6/6/2018 09:30:00,62.2,40
6/6/2018 09:45:00,62.2,40
6/6/2018 10:00:00,59.9,40
6/6/2018 10:15:00,59.9,40
6/6/2018 10:30:00,62.2,40
6/6/2018 10:45:00,62.2,40
6/6/2018 11:00:00,64.7,40
6/6/2018 11:15:00,64.7,40
6/6/2018 11:30:00,62.2,40
6/6/2018 11:45:00,65.9,40
6/6/2018 12:00:00,64.6,40
6/6/2018 12:15:00,68.4,40
6/6/2018 12:30:00,71,40
6/6/2018 12:45:00,71,40
6/6/2018 13:00:00,73.6,40
6/6/2018 13:15:00,79.1,40
6/6/2018 13:30:00,79.1,40
6/6/2018 13:45:00,83.4,39
6/6/2018 14:00:00,84.8,39
6/6/2018 14:15:00,84.8,39
6/6/2018 14:30:00,87.8,39
6/6/2018 14:45:00,92.4,39
6/6/2018 15:00:00,95.5,39
6/6/2018 15:15:00,98.7,39
6/6/2018 15:30:00,98.7,38
6/6/2018 15:45:00,102,38
6/6/2018 16:00:00,104,38
6/6/2018 16:15:00,107,38
6/6/2018 16:30:00,112,38
6/6/2018 16:45:00,114,37
6/6/2018 17:00:00,118,37
6/6/2018 17:15:00,116,37
6/6/2018 17:30:00,121,37
6/6/2018 17:45:00,119,37
6/6/2018 18:00:00,118,37
6/6/2018 18:15:00,119,37
6/6/2018 18:30:00,116,37
6/6/2018 18:45:00,125,37
6/6/2018 19:00:00,127,37
6/6/2018 19:15:00,125,36
6/6/2018 19:30:00,125,36
6/6/2018 19:45:00,125,36
6/6/2018 20:00:00,127,36
6/6/2018 20:15:00,127,36
6/6/2018 20:30:00,127,36
6/6/2018 20:45:00,127,36
6/6/2018 21:00:00,123,36
6/6/2018 21:15:00,123,36
6/6/2018 21:30:00,121,36
6/6/2018 21:45:00,123,36
6/6/2018 22:00:00,123,36
6/6/2018 22:15:00,118,36
6/6/2018 22:30:00,118,36
6/6/2018 22:45:00,116,36
6/6/2018 23:00:00,114,36
6/6/2018 23:15:00,112,36
6/6/2018 23:30:00,110,36
6/6/2018 23:45:00,112,36
6/7/2018 00:00:00,110,36
6/7/2018 00:15:00,107,36
6/7/2018 00:30:00,109,36
6/7/2018 00:45:00,107,37
6/7/2018 01:00:00,105,37
6/7/2018 01:15:00,100,37
6/7/2018 01:30:00,104,37
6/7/2018 01:45:00,100,37
6/7/2018 02:00:00,98.7,37
6/7/2018 02:15:00,100,37
6/7/2018 02:30:00,100,37
6/7/2018 02:45:00,98.7,37
6/7/2018 03:00:00,97.1,37
6/7/2018 03:15:00,93.9,37
6/7/2018 03:30:00,95.5,37
6/7/2018 03:45:00,93.9,37
6/7/2018 04:00:00,92.4,37
6/7/2018 04:15:00,93.9,38
6/7/2018 04:30:00,89.3,38
6/7/2018 04:45:00,92.3,38
6/7/2018 05:00:00,90.8,38
6/7/2018 05:15:00,87.8,38
6/7/2018 05:30:00,86.3,38
6/7/2018 05:45:00,89.3,38
6/7/2018 06:00:00,84.8,39
6/7/2018 06:15:00,84.8,39
6/7/2018 06:30:00,86.3,39
6/7/2018 06:45:00,83.3,39
6/7/2018 07:00:00,81.9,39
6/7/2018 07:15:00,81.9,39
6/7/2018 07:30:00,83.3,39
6/7/2018 07:45:00,81.9,40
6/7/2018 08:00:00,80.5,40
6/7/2018 08:15:00,81.9,40
6/7/2018 08:30:00,79.1,40
6/7/2018 08:45:00,81.9,40
6/7/2018 09:00:00,80.5,40
6/7/2018 09:15:00,80.5,40
6/7/2018 09:30:00,77.7,41
6/7/2018 09:45:00,77.7,41
6/7/2018 10:00:00,79.1,41
6/7/2018 10:15:00,79.1,41
6/7/2018 10:30:00,76.3,41
6/7/2018 10:45:00,77.7,41
6/7/2018 11:00:00,76.3,41
6/7/2018 11:15:00,79,41
6/7/2018 11:30:00,77.7,42
6/7/2018 11:45:00,79,42
6/7/2018 12:00:00,79,42
6/7/2018 12:15:00,80.5,42
6/7/2018 12:30:00,79,42
6/7/2018 12:45:00,79,42
6/7/2018 13:00:00,81.9,43
6/7/2018 13:15:00,80.5,43
6/7/2018 13:30:00,81.9,43
6/7/2018 13:45:00,83.3,43
6/7/2018 14:00:00,84.8,43
6/7/2018 14:15:00,84.8,43
6/7/2018 14:30:00,87.7,43
6/7/2018 14:45:00,90.8,43
6/7/2018 15:00:00,92.3,43
6/7/2018 15:15:00,95.5,43
6/7/2018 15:30:00,98.7,43
6/7/2018 15:45:00,102,43
6/7/2018 16:00:00,102,43
6/7/2018 16:15:00,107,43
6/7/2018 16:30:00,109,42
6/7/2018 16:45:00,107,42
6/7/2018 17:00:00,109,42
6/7/2018 17:15:00,107,42
6/7/2018 17:30:00,112,42
6/7/2018 17:45:00,112,42
6/7/2018 18:00:00,112,42
6/7/2018 18:15:00,116,42
6/7/2018 18:30:00,119,42
6/7/2018 18:45:00,118,42
6/7/2018 19:00:00,118,42
6/7/2018 19:15:00,118,42
6/7/2018 19:30:00,118,42
6/7/2018 19:45:00,114,42
6/7/2018 20:00:00,114,41
6/7/2018 20:15:00,116,41
6/7/2018 20:30:00,114,41
6/7/2018 20:45:00,112,41
6/7/2018 21:00:00,118,41
6/7/2018 21:15:00,118,41
6/7/2018 21:30:00,114,41
6/7/2018 21:45:00,112,41
6/7/2018 22:00:00,112,41
6/7/2018 22:15:00,112,41
6/7/2018 22:30:00,114,41
6/7/2018 22:45:00,107,41
6/7/2018 23:00:00,112,41
6/7/2018 23:15:00,110,41
6/7/2018 23:30:00,107,41
6/7/2018 23:45:00,109,41
6/8/2018 00:00:00,105,41
6/8/2018 00:15:00,105,41
6/8/2018 00:30:00,104,41
6/8/2018 00:45:00,105,41
6/8/2018 01:00:00,104,41
6/8/2018 01:15:00,104,41
6/8/2018 01:30:00,98.6,41
6/8/2018 01:45:00,100,41
6/8/2018 02:00:00,95.4,41
6/8/2018 02:15:00,102,41
6/8/2018 02:30:00,98.6,41
6/8/2018 02:45:00,98.6,41
6/8/2018 03:00:00,100,42
6/8/2018 03:15:00,97,42
6/8/2018 03:30:00,98.6,42
6/8/2018 03:45:00,98.6,42
6/8/2018 04:00:00,97,42
6/8/2018 04:15:00,95.4,42
6/8/2018 04:30:00,95.4,42
6/8/2018 04:45:00,95.4,42
6/8/2018 05:00:00,98.6,42
6/8/2018 05:15:00,95.4,42
6/8/2018 05:30:00,95.4,42
6/8/2018 05:45:00,95.4,42
6/8/2018 06:00:00,97,42
6/8/2018 06:15:00,92.3,42
6/8/2018 06:30:00,92.3,42
6/8/2018 06:45:00,92.3,42
6/8/2018 07:00:00,92.3,42
6/8/2018 07:15:00,93.8,42
6/8/2018 07:30:00,93.8,42
6/8/2018 07:45:00,95.4,42
6/8/2018 08:00:00,93.8,42
6/8/2018 08:15:00,93.8,42
6/8/2018 08:30:00,90.7,42
6/8/2018 08:45:00,92.3,42
6/8/2018 09:00:00,89.2,42
6/8/2018 09:15:00,92.3,42
6/8/2018 09:30:00,90.7,42
6/8/2018 09:45:00,90.7,42
6/8/2018 10:00:00,92.3,42
6/8/2018 10:15:00,89.2,42
6/8/2018 10:30:00,92.3,43
6/8/2018 10:45:00,92.3,42
6/8/2018 11:00:00,92.3,42
6/8/2018 11:15:00,92.3,42
6/8/2018 11:30:00,93.8,42
6/8/2018 11:45:00,92.3,42
6/8/2018 12:00:00,92.3,42
6/8/2018 12:15:00,97,43
6/8/2018 12:30:00,95.4,43
6/8/2018 12:45:00,97,43
6/8/2018 13:00:00,93.8,43
6/8/2018 13:15:00,100,43
6/8/2018 13:30:00,97,43
6/8/2018 13:45:00,98.6,42
6/8/2018 14:00:00,104,42
6/8/2018 14:15:00,98.6,42
6/8/2018 14:30:00,100,42
6/8/2018 14:45:00,109,42
6/8/2018 15:00:00,107,42
6/8/2018 15:15:00,112,42
6/8/2018 15:30:00,112,42
6/8/2018 15:45:00,116,42
6/8/2018 16:00:00,117,42
6/8/2018 16:15:00,116,42
6/8/2018 16:30:00,123,42
6/8/2018 16:45:00,127,41
6/8/2018 17:00:00,131,41
6/8/2018 17:15:00,129,41
6/8/2018 17:30:00,129,41
