Date,Time,Temp °C,SpCond µS/cm
7/1/19,8:00:00,8.784,14.6
7/1/19,9:00:00,8.804,14.8
7/1/19,10:00:00,8.96,14.9
7/1/19,11:00:00,9.209,15
7/1/19,12:00:00,9.614,15
7/1/19,13:00:00,10.103,15
7/1/19,14:00:00,10.612,14.9
7/1/19,15:00:00,10.994,14.7
7/1/19,16:00:00,11.275,14.4
7/1/19,17:00:00,11.463,14
7/1/19,18:00:00,11.318,13.6
7/1/19,19:00:00,11.215,13.2
7/1/19,20:00:00,11.088,12.9
7/1/19,21:00:00,10.887,12.7
7/1/19,22:00:00,10.632,12.5
7/1/19,23:00:00,10.367,12.4
7/2/19,0:00:00,10.09,12.5
7/2/19,1:00:00,9.611,12.5
7/2/19,2:00:00,9.512,12.7
7/2/19,3:00:00,9.34,12.8
7/2/19,4:00:00,9.207,13
7/2/19,5:00:00,9.112,13.1
7/2/19,6:00:00,9,13.3
7/2/19,7:00:00,8.921,13.4
7/2/19,8:00:00,8.869,13.6
7/2/19,9:00:00,8.933,13.7
7/2/19,10:00:00,8.986,13.7
7/2/19,11:00:00,9.283,13.8
7/2/19,12:00:00,9.706,13.9
7/2/19,13:00:00,10.18,13.9
7/2/19,14:00:00,10.646,13.9
7/2/19,15:00:00,10.997,13.8
7/2/19,16:00:00,11.229,13.7
7/2/19,17:00:00,11.326,13.5
7/2/19,18:00:00,11.316,13.2
7/2/19,19:00:00,11.255,12.9
7/2/19,20:00:00,11.017,12.6
7/2/19,21:00:00,10.751,12.5
7/2/19,22:00:00,10.52,12.4
7/2/19,23:00:00,10.299,12.5
7/3/19,0:00:00,10.084,12.5
7/3/19,1:00:00,9.896,12.6
7/3/19,2:00:00,9.72,12.7
7/3/19,3:00:00,9.548,12.8
7/3/19,4:00:00,9.42,13
7/3/19,5:00:00,9.29,13.1
7/3/19,6:00:00,9.193,13.2
7/3/19,7:00:00,9.14,13.3
7/3/19,8:00:00,9.121,13.3
7/3/19,9:00:00,9.195,13.4
7/3/19,10:00:00,9.354,13.5
7/3/19,11:00:00,9.654,13.5
7/3/19,12:00:00,10.054,13.5
7/3/19,13:00:00,10.525,13.5
7/3/19,14:00:00,10.983,13.4
7/3/19,15:00:00,11.39,13.4
7/3/19,16:00:00,11.654,13.2
7/3/19,17:00:00,11.768,13
7/3/19,18:00:00,11.697,12.8
7/3/19,19:00:00,11.499,12.5
7/3/19,20:00:00,11.333,12.3
7/3/19,21:00:00,10.938,12.2
7/3/19,22:00:00,10.651,12.1
7/3/19,23:00:00,10.442,12
7/4/19,0:00:00,10.217,12.1
7/4/19,1:00:00,9.958,12.2
7/4/19,2:00:00,9.706,12.4
7/4/19,3:00:00,9.501,12.5
7/4/19,4:00:00,9.327,12.7
7/4/19,5:00:00,9.175,12.9
7/4/19,6:00:00,9.058,13
7/4/19,7:00:00,8.984,13.2
7/4/19,8:00:00,8.949,13.3
7/4/19,9:00:00,9.052,13.5
7/4/19,10:00:00,9.248,13.6
7/4/19,11:00:00,9.55,13.6
7/4/19,12:00:00,9.969,13.7
7/4/19,13:00:00,10.457,13.7
7/4/19,14:00:00,10.942,13.6
7/4/19,15:00:00,11.385,13.5
7/4/19,16:00:00,11.698,13.2
7/4/19,17:00:00,11.688,13
7/4/19,18:00:00,11.601,12.7
7/4/19,19:00:00,11.545,12.3
7/4/19,20:00:00,11.358,12.1
7/4/19,21:00:00,11.135,11.9
7/4/19,22:00:00,10.812,11.8
7/4/19,23:00:00,10.59,11.7
7/5/19,0:00:00,10.405,11.8
7/5/19,1:00:00,10.189,11.9
7/5/19,2:00:00,10,12
7/5/19,3:00:00,9.894,12.1
7/5/19,4:00:00,9.755,12.2
7/5/19,5:00:00,9.593,12.3
7/5/19,6:00:00,9.497,12.4
7/5/19,7:00:00,9.464,12.5
7/5/19,8:00:00,9.486,12.6
7/5/19,9:00:00,9.588,12.7
7/5/19,10:00:00,9.718,12.7
7/5/19,11:00:00,10.035,12.7
7/5/19,12:00:00,10.462,12.7
7/5/19,13:00:00,10.857,12.7
7/5/19,14:00:00,11.253,12.6
7/5/19,15:00:00,11.597,12.5
7/5/19,16:00:00,11.808,12.3
7/5/19,17:00:00,11.911,12.1
7/5/19,18:00:00,11.848,11.8
7/5/19,19:00:00,11.711,11.5
7/5/19,20:00:00,11.552,11.3
7/5/19,21:00:00,11.353,11.2
7/5/19,22:00:00,11.147,11.1
7/5/19,23:00:00,10.901,11.1
7/6/19,0:00:00,10.621,11.2
7/6/19,1:00:00,10.367,11.3
7/6/19,2:00:00,10.159,11.4
7/6/19,3:00:00,10.006,11.5
7/6/19,4:00:00,9.847,11.6
7/6/19,5:00:00,9.733,11.8
7/6/19,6:00:00,9.65,11.9
7/6/19,7:00:00,9.564,12
7/6/19,8:00:00,9.497,12.1
7/6/19,9:00:00,9.586,12.2
7/6/19,10:00:00,9.762,12.2
7/6/19,11:00:00,10.044,12.3
7/6/19,12:00:00,10.379,12.3
7/6/19,13:00:00,10.875,12.2
7/6/19,14:00:00,11.296,12.1
7/6/19,15:00:00,11.676,12
7/6/19,16:00:00,11.923,11.8
7/6/19,17:00:00,11.969,11.6
7/6/19,18:00:00,11.913,11.3
7/6/19,19:00:00,11.782,11.1
7/6/19,20:00:00,11.554,11
7/6/19,21:00:00,11.257,10.9
7/6/19,22:00:00,10.894,10.9
7/6/19,23:00:00,10.608,10.9
7/7/19,0:00:00,10.371,11
7/7/19,1:00:00,10.131,11.2
7/7/19,2:00:00,9.897,11.3
7/7/19,3:00:00,9.67,11.5
7/7/19,4:00:00,9.518,11.6
7/7/19,5:00:00,9.399,11.8
7/7/19,6:00:00,9.287,11.9
7/7/19,7:00:00,9.224,12.1
7/7/19,8:00:00,9.234,12.2
7/7/19,9:00:00,9.34,12.3
7/7/19,10:00:00,9.527,12.3
7/7/19,11:00:00,9.812,12.4
7/7/19,12:00:00,10.204,12.4
7/7/19,13:00:00,10.651,12.3
7/7/19,14:00:00,11.073,12.2
7/7/19,15:00:00,11.441,12
7/7/19,16:00:00,11.642,11.8
7/7/19,17:00:00,11.627,11.6
7/7/19,18:00:00,11.625,11.4
7/7/19,19:00:00,11.519,11.2
7/7/19,20:00:00,11.321,11
7/7/19,21:00:00,11.066,10.9
7/7/19,22:00:00,10.778,10.8
7/7/19,23:00:00,10.502,10.9
7/8/19,0:00:00,10.172,10.9
7/8/19,1:00:00,9.857,11.1
7/8/19,2:00:00,9.733,11.3
7/8/19,3:00:00,9.613,11.5
7/8/19,4:00:00,9.495,11.7
7/8/19,5:00:00,9.381,11.9
7/8/19,6:00:00,9.167,12
7/8/19,7:00:00,8.781,12
7/8/19,8:00:00,8.897,12.3
7/8/19,9:00:00,9.157,12.4
7/8/19,10:00:00,9.387,12.4
7/8/19,11:00:00,9.619,12.5
7/8/19,12:00:00,9.916,12.6
7/8/19,13:00:00,10.23,12.6
7/8/19,14:00:00,10.516,12.6
7/8/19,15:00:00,10.848,12.5
7/8/19,16:00:00,11.107,12.4
7/8/19,17:00:00,11.252,12.2
7/8/19,18:00:00,11.225,12
7/8/19,19:00:00,11.146,11.8
7/8/19,20:00:00,11.06,11.6
7/8/19,21:00:00,10.877,11.5
7/8/19,22:00:00,10.613,11.5
7/8/19,23:00:00,10.365,11.5
7/9/19,0:00:00,10.172,11.6
7/9/19,1:00:00,9.937,11.8
7/9/19,2:00:00,9.754,12
7/9/19,3:00:00,9.597,12.2
7/9/19,4:00:00,9.49,12.4
7/9/19,5:00:00,9.432,12.6
7/9/19,6:00:00,9.35,12.7
7/9/19,7:00:00,9.291,12.9
7/9/19,8:00:00,9.262,13
7/9/19,9:00:00,9.278,13.1
7/9/19,10:00:00,9.32,13.2
7/9/19,11:00:00,9.403,13.3
7/9/19,12:00:00,9.579,13.3
7/9/19,13:00:00,9.868,13.3
7/9/19,14:00:00,10.103,13.3
7/9/19,15:00:00,10.086,13.2
7/9/19,16:00:00,10.489,13
7/9/19,17:00:00,10.697,12.9
7/9/19,18:00:00,10.799,12.7
7/9/19,19:00:00,10.781,12.5
7/9/19,20:00:00,10.565,12.4
7/9/19,21:00:00,10.393,12.3
7/9/19,22:00:00,10.174,12.3
7/9/19,23:00:00,9.968,12.3
7/10/19,0:00:00,9.742,12.4
7/10/19,1:00:00,9.532,12.5
7/10/19,2:00:00,9.346,12.6
7/10/19,3:00:00,9.196,12.8
7/10/19,4:00:00,9.046,13
7/10/19,5:00:00,8.935,13.2
7/10/19,6:00:00,8.846,13.4
7/10/19,7:00:00,8.762,13.6
7/10/19,8:00:00,8.767,13.7
7/10/19,9:00:00,8.86,13.9
7/10/19,10:00:00,9.05,14
7/10/19,11:00:00,9.32,14.1
7/10/19,12:00:00,9.635,14.2
7/10/19,13:00:00,10.041,14.3
7/10/19,14:00:00,10.491,14.3
7/10/19,15:00:00,10.848,14.2
7/10/19,16:00:00,11.108,14.1
7/10/19,17:00:00,11.263,13.8
7/10/19,18:00:00,11.275,13.4
7/10/19,19:00:00,11.218,13
7/10/19,20:00:00,11.094,12.6
7/10/19,21:00:00,10.851,12.3
7/10/19,22:00:00,10.639,12.1
7/10/19,23:00:00,10.367,12
7/11/19,0:00:00,10.091,12
7/11/19,1:00:00,9.851,12.2
7/11/19,2:00:00,9.652,12.3
7/11/19,3:00:00,9.503,12.5
7/11/19,4:00:00,9.387,12.8
7/11/19,5:00:00,9.324,13
7/11/19,6:00:00,9.326,13.1
7/11/19,7:00:00,9.32,13.2
7/11/19,8:00:00,9.381,13.3
7/11/19,9:00:00,9.482,13.3
7/11/19,10:00:00,9.566,13.4
7/11/19,11:00:00,9.618,13.4
7/11/19,12:00:00,9.693,13.5
7/11/19,13:00:00,9.768,13.5
7/11/19,14:00:00,9.837,13.5
7/11/19,15:00:00,9.88,13.5
7/11/19,16:00:00,9.844,13.5
7/11/19,17:00:00,9.848,13.5
7/11/19,18:00:00,9.845,13.5
7/11/19,19:00:00,9.795,13.6
7/11/19,20:00:00,9.718,13.6
7/11/19,21:00:00,9.658,13.6
7/11/19,22:00:00,9.548,13.7
7/11/19,23:00:00,9.433,13.6
7/12/19,0:00:00,9.341,13.6
7/12/19,1:00:00,9.248,13.7
7/12/19,2:00:00,9.163,13.6
7/12/19,3:00:00,9.052,13.5
7/12/19,4:00:00,9.031,13.5
7/12/19,5:00:00,8.972,13.5
7/12/19,6:00:00,8.877,13.2
7/12/19,7:00:00,8.899,13
7/12/19,8:00:00,8.953,12.9
7/12/19,9:00:00,8.995,12.8
7/12/19,10:00:00,8.998,12.8
7/12/19,11:00:00,8.995,13
7/12/19,12:00:00,8.982,13.2
7/12/19,13:00:00,9.111,13.4
7/12/19,14:00:00,9.002,13.5
7/12/19,15:00:00,9.081,13.6
7/12/19,16:00:00,8.951,13.6
7/12/19,17:00:00,8.686,13.8
7/12/19,18:00:00,8.969,13.9
7/12/19,19:00:00,9.037,14
7/12/19,20:00:00,9.031,14
7/12/19,21:00:00,8.989,14
7/12/19,22:00:00,8.913,14
7/12/19,23:00:00,8.843,14.1
7/13/19,0:00:00,8.746,14.2
7/13/19,1:00:00,8.682,14.3
7/13/19,2:00:00,8.612,14.3
7/13/19,3:00:00,8.542,14.4
7/13/19,4:00:00,8.47,14.4
7/13/19,5:00:00,8.412,14.5
7/13/19,6:00:00,8.434,14.6
7/13/19,7:00:00,8.455,14.7
7/13/19,8:00:00,8.43,14.8
7/13/19,9:00:00,8.419,14.7
7/13/19,10:00:00,8.576,14.8
7/13/19,11:00:00,8.789,14.8
7/13/19,12:00:00,8.9,14.8
7/13/19,13:00:00,9.126,14.8
7/13/19,14:00:00,9.316,14.8
7/13/19,15:00:00,9.516,14.8
7/13/19,16:00:00,9.687,14.8
7/13/19,17:00:00,9.716,14.8
7/13/19,18:00:00,9.689,14.8
7/13/19,19:00:00,9.573,14.8
7/13/19,20:00:00,9.388,14.8
7/13/19,21:00:00,9.259,14.8
7/13/19,22:00:00,9.11,14.8
7/13/19,23:00:00,8.983,14.9
7/14/19,0:00:00,8.872,15
7/14/19,1:00:00,8.768,15
7/14/19,2:00:00,8.667,15.2
7/14/19,3:00:00,8.584,15.2
7/14/19,4:00:00,8.51,15.3
7/14/19,5:00:00,8.453,15.5
7/14/19,6:00:00,8.409,15.6
7/14/19,7:00:00,8.387,15.7
7/14/19,8:00:00,8.409,15.8
7/14/19,9:00:00,8.474,15.9
7/14/19,10:00:00,8.568,16
7/14/19,11:00:00,8.758,16.1
7/14/19,12:00:00,8.983,16.1
7/14/19,13:00:00,9.262,16.2
7/14/19,14:00:00,9.442,16.2
7/14/19,15:00:00,9.629,16.2
7/14/19,16:00:00,9.746,16.2
7/14/19,17:00:00,9.743,16.1
7/14/19,18:00:00,9.676,16.1
7/14/19,19:00:00,9.588,16
7/14/19,20:00:00,9.432,15.9
7/14/19,21:00:00,9.267,15.9
7/14/19,22:00:00,9.114,15.8
7/14/19,23:00:00,8.986,15.8
7/15/19,0:00:00,8.865,15.9
7/15/19,1:00:00,8.767,15.9
7/15/19,2:00:00,8.651,16
7/15/19,3:00:00,8.569,16
7/15/19,4:00:00,8.084,16.1
7/15/19,5:00:00,8.243,16.2
7/15/19,6:00:00,8.345,16.3
7/15/19,7:00:00,8.4,16.4
7/15/19,8:00:00,8.48,16.5
7/15/19,9:00:00,8.587,16.6
7/15/19,10:00:00,8.776,16.6
7/15/19,11:00:00,9.112,16.6
7/15/19,12:00:00,9.285,16.6
7/15/19,13:00:00,9.392,16.6
7/15/19,14:00:00,9.573,16.6
7/15/19,15:00:00,9.756,16.6
7/15/19,16:00:00,9.918,16.5
7/15/19,17:00:00,9.996,16.4
7/15/19,18:00:00,9.944,16.3
7/15/19,19:00:00,9.895,16.1
7/15/19,20:00:00,9.835,16
7/15/19,21:00:00,9.729,15.9
7/15/19,22:00:00,9.565,15.9
7/15/19,23:00:00,9.429,15.8
7/16/19,0:00:00,9.305,15.8
7/16/19,1:00:00,9.147,15.7
7/16/19,2:00:00,8.992,15.6
7/16/19,3:00:00,8.808,15.2
7/16/19,4:00:00,8.805,14.9
7/16/19,5:00:00,8.984,14.5
7/16/19,6:00:00,8.957,14.3
7/16/19,7:00:00,8.897,14.2
7/16/19,8:00:00,8.864,14.4
7/16/19,9:00:00,8.842,14.6
7/16/19,10:00:00,8.873,14.7
7/16/19,11:00:00,8.895,14.8
7/16/19,12:00:00,8.976,14.9
7/16/19,13:00:00,9.053,15
7/16/19,14:00:00,9.146,15
7/16/19,15:00:00,9.244,15
7/16/19,16:00:00,9.379,15
7/16/19,17:00:00,9.481,14.9
7/16/19,18:00:00,9.454,14.7
7/16/19,19:00:00,9.47,14.6
7/16/19,20:00:00,9.475,14.4
7/16/19,21:00:00,9.419,14.2
7/16/19,22:00:00,9.312,14.2
7/16/19,23:00:00,9.159,14.2
7/17/19,0:00:00,8.987,14.3
7/17/19,1:00:00,8.845,14.4
7/17/19,2:00:00,8.709,14.5
7/17/19,3:00:00,8.576,14.7
7/17/19,4:00:00,8.424,14.8
7/17/19,5:00:00,8.302,14.9
7/17/19,6:00:00,8.194,15.1
7/17/19,7:00:00,8.069,15.1
7/17/19,8:00:00,8.095,15.2
7/17/19,9:00:00,8.128,15.3
7/17/19,10:00:00,8.287,15.4
7/17/19,11:00:00,8.221,15.5
7/17/19,12:00:00,8.461,15.6
7/17/19,13:00:00,8.752,15.7
7/17/19,14:00:00,8.959,15.7
7/17/19,15:00:00,9.306,15.7
7/17/19,16:00:00,8.995,15.3
7/17/19,17:00:00,9.205,15.2
7/17/19,18:00:00,9.314,15
7/17/19,19:00:00,9.434,14.9
7/17/19,20:00:00,9.489,14.7
7/17/19,21:00:00,9.417,14.5
7/17/19,22:00:00,9.397,14.3
7/17/19,23:00:00,9.371,14.1
7/18/19,0:00:00,9.286,14.1
7/18/19,1:00:00,9.078,14.1
7/18/19,2:00:00,8.886,14.2
7/18/19,3:00:00,8.885,14.3
7/18/19,4:00:00,8.853,14.4
7/18/19,5:00:00,8.796,14.5
7/18/19,6:00:00,8.747,14.6
7/18/19,7:00:00,8.701,14.7
7/18/19,8:00:00,8.661,14.8
7/18/19,9:00:00,8.658,14.8
7/18/19,10:00:00,8.639,14.9
7/18/19,11:00:00,8.627,15
7/18/19,12:00:00,8.795,15
7/18/19,13:00:00,8.96,15
7/18/19,14:00:00,9.111,15
7/18/19,15:00:00,9.264,14.9
7/18/19,16:00:00,9.416,14.9
7/18/19,17:00:00,9.411,14.9
7/18/19,18:00:00,9.278,14.8
7/18/19,19:00:00,9.161,15
7/18/19,20:00:00,8.99,15.2
7/18/19,21:00:00,6.479,15
7/18/19,22:00:00,6.894,14.8
7/18/19,23:00:00,7.347,14.7
7/19/19,0:00:00,7.245,14.6
7/19/19,1:00:00,7.268,14.7
7/19/19,2:00:00,7.294,14.8
7/19/19,3:00:00,7.477,15
7/19/19,4:00:00,7.684,15.1
7/19/19,5:00:00,7.769,15.2
7/19/19,6:00:00,7.865,15.4
7/19/19,7:00:00,7.946,15.5
7/19/19,8:00:00,7.939,15.6
7/19/19,9:00:00,8.059,15.7
7/19/19,10:00:00,8.159,15.7
7/19/19,11:00:00,8.256,15.7
7/19/19,12:00:00,8.359,15.8
7/19/19,13:00:00,8.515,15.8
7/19/19,14:00:00,8.641,15.9
7/19/19,15:00:00,8.728,15.8
7/19/19,16:00:00,8.771,15.8
7/19/19,17:00:00,8.803,15.8
7/19/19,18:00:00,8.828,15.6
7/19/19,19:00:00,8.815,15.5
7/19/19,20:00:00,8.792,15.3
7/19/19,21:00:00,8.729,15.2
7/19/19,22:00:00,8.667,15.2
7/19/19,23:00:00,8.6,15.1
7/20/19,0:00:00,8.544,15.2
7/20/19,1:00:00,8.492,15.3
7/20/19,2:00:00,8.427,15.3
7/20/19,3:00:00,8.377,15.3
7/20/19,4:00:00,8.29,15.3
7/20/19,5:00:00,8.205,15.4
7/20/19,6:00:00,8.233,15.5
7/20/19,7:00:00,8.244,15.6
7/20/19,8:00:00,8.227,15.6
7/20/19,9:00:00,8.253,15.7
7/20/19,10:00:00,8.302,15.7
7/20/19,11:00:00,8.347,15.7
7/20/19,12:00:00,8.408,15.8
7/20/19,13:00:00,8.457,15.9
7/20/19,14:00:00,8.55,15.9
7/20/19,15:00:00,8.609,15.9
7/20/19,16:00:00,8.659,15.9
7/20/19,17:00:00,8.694,16
7/20/19,18:00:00,8.673,16
7/20/19,19:00:00,8.646,16.1
7/20/19,20:00:00,8.644,16.1
7/20/19,21:00:00,8.618,16.1
7/20/19,22:00:00,8.562,16
7/20/19,23:00:00,8.501,16
7/21/19,0:00:00,8.426,16
7/21/19,1:00:00,8.366,16
7/21/19,2:00:00,8.3,16.1
7/21/19,3:00:00,8.241,16.2
7/21/19,4:00:00,8.191,16.4
7/21/19,5:00:00,8.146,16.5
7/21/19,6:00:00,8.11,16.5
7/21/19,7:00:00,8.066,16.6
7/21/19,8:00:00,8.098,16.7
7/21/19,9:00:00,8.25,16.7
7/21/19,10:00:00,8.344,16.8
7/21/19,11:00:00,8.616,16.9
7/21/19,12:00:00,9.027,17
7/21/19,13:00:00,9.516,17.1
7/21/19,14:00:00,10.113,17.2
7/21/19,15:00:00,10.379,16.9
7/21/19,16:00:00,10.486,16.7
7/21/19,17:00:00,10.429,16.4
7/21/19,18:00:00,10.345,15.9
7/21/19,19:00:00,10.245,15.4
7/21/19,20:00:00,10.036,15
7/21/19,21:00:00,9.888,14.6
7/21/19,22:00:00,9.715,14.3
7/21/19,23:00:00,9.495,14.1
7/22/19,0:00:00,9.238,14
7/22/19,1:00:00,8.909,14
7/22/19,2:00:00,8.692,14
7/22/19,3:00:00,7.999,14.2
7/22/19,4:00:00,8.143,14.4
7/22/19,5:00:00,8.04,14.7
7/22/19,6:00:00,8.023,14.9
7/22/19,7:00:00,7.975,15.2
7/22/19,8:00:00,7.939,15.5
7/22/19,9:00:00,8.014,15.7
7/22/19,10:00:00,8.151,15.9
7/22/19,11:00:00,8.433,16
7/22/19,12:00:00,8.795,16.1
7/22/19,13:00:00,9.199,16.2
7/22/19,14:00:00,9.612,16.1
7/22/19,15:00:00,9.943,16
7/22/19,16:00:00,10.247,15.7
7/22/19,17:00:00,10.453,15.3
7/22/19,18:00:00,10.614,14.8
7/22/19,19:00:00,10.618,14.3
7/22/19,20:00:00,10.487,13.8
7/22/19,21:00:00,10.347,13.4
7/22/19,22:00:00,10.084,13.2
7/22/19,23:00:00,9.826,13.2
7/23/19,0:00:00,9.593,13.2
7/23/19,1:00:00,9.36,13.3
7/23/19,2:00:00,9.169,13.4
7/23/19,3:00:00,9.078,13.6
7/23/19,4:00:00,9.022,13.7
7/23/19,5:00:00,8.946,13.9
7/23/19,6:00:00,8.877,14
7/23/19,7:00:00,8.849,14.1
7/23/19,8:00:00,8.841,14.2
7/23/19,9:00:00,8.767,14.3
7/23/19,10:00:00,8.793,14.4
7/23/19,11:00:00,8.913,14.5
7/23/19,12:00:00,9.289,14.5
7/23/19,13:00:00,9.684,14.2
7/23/19,14:00:00,10.08,14.2
7/23/19,15:00:00,10.658,14.4
7/23/19,16:00:00,10.896,14
7/23/19,17:00:00,11.043,13.7
7/23/19,18:00:00,11.038,13.5
7/23/19,19:00:00,10.994,13.3
7/23/19,20:00:00,10.848,13.2
7/23/19,21:00:00,10.498,13.1
7/23/19,22:00:00,10.156,13
7/23/19,23:00:00,9.943,13
7/24/19,0:00:00,9.632,13.1
7/24/19,1:00:00,9.333,13.2
7/24/19,2:00:00,9.094,13.4
7/24/19,3:00:00,8.967,13.7
7/24/19,4:00:00,8.891,13.9
7/24/19,5:00:00,8.802,14.1
7/24/19,6:00:00,8.726,14.4
7/24/19,7:00:00,8.661,14.6
7/24/19,8:00:00,8.662,14.8
7/24/19,9:00:00,8.75,15
7/24/19,10:00:00,8.848,15.1
7/24/19,11:00:00,9.045,15.2
7/24/19,12:00:00,9.371,15.2
7/24/19,13:00:00,9.675,15.3
7/24/19,14:00:00,9.907,15.4
7/24/19,15:00:00,10.163,15.4
7/24/19,16:00:00,10.381,15.4
7/24/19,17:00:00,10.543,15.3
7/24/19,18:00:00,10.542,15.2
7/24/19,19:00:00,10.323,15.1
7/24/19,20:00:00,10.15,14.9
7/24/19,21:00:00,9.898,14.7
7/24/19,22:00:00,9.611,14.6
7/24/19,23:00:00,9.384,14.6
7/25/19,0:00:00,9.122,14.6
7/25/19,1:00:00,8.891,14.6
7/25/19,2:00:00,8.675,14.7
7/25/19,3:00:00,8.532,14.9
7/25/19,4:00:00,8.411,15.1
7/25/19,5:00:00,8.3,15.3
7/25/19,6:00:00,8.223,15.5
7/25/19,7:00:00,8.178,15.7
7/25/19,8:00:00,8.151,15.9
7/25/19,9:00:00,8.217,16
7/25/19,10:00:00,8.394,16.2
7/25/19,11:00:00,8.575,16.4
7/25/19,12:00:00,8.778,16.5
7/25/19,13:00:00,8.997,16.7
7/25/19,14:00:00,9.156,16.7
7/25/19,15:00:00,9.284,16.7
7/25/19,16:00:00,9.305,16.6
7/25/19,17:00:00,9.325,16.5
7/25/19,18:00:00,9.288,16.2
7/25/19,19:00:00,9.205,16
7/25/19,20:00:00,9.097,15.8
7/25/19,21:00:00,8.973,15.5
7/25/19,22:00:00,8.878,15.4
7/25/19,23:00:00,8.794,15.2
7/26/19,0:00:00,8.736,15.1
7/26/19,1:00:00,8.666,15
7/26/19,2:00:00,8.583,15
7/26/19,3:00:00,8.481,14.9
7/26/19,4:00:00,8.421,14.8
7/26/19,5:00:00,8.391,14.9
7/26/19,6:00:00,8.439,15
7/26/19,7:00:00,8.459,15
7/26/19,8:00:00,8.491,14.9
7/26/19,9:00:00,8.569,15.1
7/26/19,10:00:00,8.684,15
7/26/19,11:00:00,8.837,15
7/26/19,12:00:00,9.002,14.9
7/26/19,13:00:00,9.216,14.9
7/26/19,14:00:00,9.454,14.9
7/26/19,15:00:00,9.7,14.8
7/26/19,16:00:00,9.824,14.9
7/26/19,17:00:00,9.918,14.7
7/26/19,18:00:00,9.927,14.5
7/26/19,19:00:00,9.883,14.4
7/26/19,20:00:00,9.754,14.1
7/26/19,21:00:00,9.576,14.2
7/26/19,22:00:00,9.476,14.2
7/26/19,23:00:00,9.364,14.1
7/27/19,0:00:00,9.246,14.2
7/27/19,1:00:00,8.995,14.1
7/27/19,2:00:00,8.927,14.2
7/27/19,3:00:00,8.894,14.4
7/27/19,4:00:00,8.841,14.5
7/27/19,5:00:00,8.804,14.7
7/27/19,6:00:00,8.776,14.8
7/27/19,7:00:00,8.768,14.8
7/27/19,8:00:00,8.768,14.9
7/27/19,9:00:00,8.823,14.9
7/27/19,10:00:00,8.893,14.9
7/27/19,11:00:00,9.003,14.9
7/27/19,12:00:00,9.133,14.9
7/27/19,13:00:00,9.189,14.9
7/27/19,14:00:00,9.272,14.9
7/27/19,15:00:00,9.362,14.9
7/27/19,16:00:00,9.372,14.9
7/27/19,17:00:00,9.356,14.6
7/27/19,18:00:00,9.278,14.4
7/27/19,19:00:00,9.245,14.1
7/27/19,20:00:00,9.168,13.8
7/27/19,21:00:00,9.034,13.4
7/27/19,22:00:00,8.87,13.2
7/27/19,23:00:00,8.562,12.9
7/28/19,0:00:00,8.392,13.1
7/28/19,1:00:00,8.719,13.2
7/28/19,2:00:00,8.745,13.2
7/28/19,3:00:00,8.693,14.1
7/28/19,4:00:00,8.554,13.7
7/28/19,5:00:00,8.49,12.8
7/28/19,6:00:00,8.746,13.3
7/28/19,7:00:00,8.968,15.3
7/28/19,8:00:00,8.811,16.1
7/28/19,9:00:00,8.615,15.3
7/28/19,10:00:00,8.745,14.8
7/28/19,11:00:00,8.833,14.7
7/28/19,12:00:00,8.936,15.1
7/28/19,13:00:00,8.944,15.3
7/28/19,14:00:00,8.928,15.3
7/28/19,15:00:00,8.825,15.2
7/28/19,16:00:00,8.863,15.1
7/28/19,17:00:00,8.867,15.1
7/28/19,18:00:00,8.814,14.9
7/28/19,19:00:00,8.711,14.9
7/28/19,20:00:00,8.678,15
7/28/19,21:00:00,8.573,15.1
7/28/19,22:00:00,8.412,15.3
7/28/19,23:00:00,8.259,15.4
7/29/19,0:00:00,7.932,15.6
7/29/19,1:00:00,7.535,15.7
7/29/19,2:00:00,7.771,15.8
7/29/19,3:00:00,7.813,15.9
7/29/19,4:00:00,7.822,15.8
7/29/19,5:00:00,7.806,15.8
7/29/19,6:00:00,7.766,15.9
7/29/19,7:00:00,7.741,15.9
7/29/19,8:00:00,7.742,16
7/29/19,9:00:00,7.784,16.1
7/29/19,10:00:00,7.828,16
7/29/19,11:00:00,7.944,15.9
7/29/19,12:00:00,8.17,15.8
7/29/19,13:00:00,8.418,15.8
7/29/19,14:00:00,8.72,15.7
7/29/19,15:00:00,9.101,15.7
7/29/19,16:00:00,9.139,15.7
7/29/19,17:00:00,9.064,15.8
7/29/19,18:00:00,8.983,15.9
7/29/19,19:00:00,8.981,15.9
7/29/19,20:00:00,8.762,15.8
7/29/19,21:00:00,8.658,15.9
7/29/19,22:00:00,8.422,16.3
7/29/19,23:00:00,8.274,16.4
7/30/19,0:00:00,8.422,17
7/30/19,1:00:00,8.279,16.1
7/30/19,2:00:00,8.173,16
7/30/19,3:00:00,8.069,16.2
7/30/19,4:00:00,7.997,16.5
7/30/19,5:00:00,7.914,16.8
7/30/19,6:00:00,7.864,18.1
7/30/19,7:00:00,7.813,18.7
7/30/19,8:00:00,7.759,18.9
7/30/19,9:00:00,7.767,18.9
7/30/19,10:00:00,7.847,19.5
7/30/19,11:00:00,8.068,20
7/30/19,12:00:00,8.446,20.3
7/30/19,13:00:00,8.867,20.2
7/30/19,14:00:00,9.278,19.7
7/30/19,15:00:00,9.671,19.4
7/30/19,16:00:00,9.892,21
7/30/19,17:00:00,10.082,20
7/30/19,18:00:00,10.097,19.9
